move_key,name_en,confirmed_user_count,inferred_user_count,move_pool_user_count,observed_set_user_count,users
string_shot,String Shot,5,0,5,0,"Beedrill,Ariados,Volcarona,Vivillon,Slurpuff"
struggle_bug,Struggle Bug,8,0,8,0,"Ariados,Forretress,Scizor,Heracross,Gliscor,Volcarona,Vivillon,Kleavor"
stuff_cheeks,Stuff Cheeks,3,0,3,0,"Simisage,Simisear,Simipour"
stun_spore,Stun Spore,5,0,5,0,"Victreebel,Roserade,Whimsicott,Vivillon,Sinistcha"
substitute,Substitute,207,0,207,2,"Venusaur,Charizard,Blastoise,Beedrill,Pidgeot,Arbok,Pikachu,Raichu,Clefable,Ninetales,Arcanine,Alakazam,Machamp,Victreebel,Slowbro,Gengar,Kangaskhan,Starmie,Pinsir,Tauros,Gyarados,Vaporeon,Jolteon,Flareon,Aerodactyl,Snorlax,Dragonite,Meganium,Typhlosion,Feraligatr,Ariados,Ampharos,Azumarill,Politoed,Espeon,Umbreon,Slowking,Forretress,Steelix,Scizor,Heracross,Skarmory,Houndoom,Tyranitar,Pelipper,Gardevoir,Sableye,Aggron,Medicham,Manectric,Sharpedo,Camerupt,Torkoal,Altaria,Milotic,Castform,Banette,Chimecho,Absol,Glalie,Torterra,Infernape,Empoleon,Luxray,Roserade,Rampardos,Bastiodon,Lopunny,Spiritomb,Garchomp,Lucario,Hippowdon,Toxicroak,Abomasnow,Weavile,Rhyperior,Leafeon,Glaceon,Gliscor,Mamoswine,Gallade,Froslass,Rotom,Serperior,Emboar,Samurott,Watchog,Liepard,Simisage,Simisear,Simipour,Excadrill,Audino,Conkeldurr,Whimsicott,Krookodile,Cofagrigus,Garbodor,Zoroark,Reuniclus,Vanilluxe,Emolga,Chandelure,Beartic,Stunfisk,Golurk,Hydreigon,Volcarona,Chesnaught,Delphox,Greninja,Diggersby,Talonflame,Vivillon,Floette,Florges,Pangoro,Furfrou,Meowstic (Meowstic-M),Aegislash,Aromatisse,Slurpuff,Clawitzer,Heliolisk,Tyrantrum,Aurorus,Sylveon,Hawlucha,Dedenne,Goodra,Klefki,Trevenant,Gourgeist,Avalugg,Noivern,Decidueye,Incineroar,Primarina,Toucannon,Crabominable,Lycanroc,Toxapex,Mudsdale,Araquanid,Salazzle,Tsareena,Oranguru,Passimian,Mimikyu,Drampa,Kommo-o,Corviknight,Flapple,Appletun,Sandaconda,Polteageist,Hatterene,Mr. Rime,Runerigus,Alcremie,Morpeko,Dragapult,Wyrdeer,Kleavor,Basculegion (Basculegion-M),Sneasler,Meowscarada,Skeledirge,Quaquaval,Maushold,Garganacl,Armarouge,Ceruledge,Bellibolt,Scovillain,Espathra,Tinkaton,Palafin,Orthworm,Glimmora,Farigiraf,Kingambit,Sinistcha,Archaludon,Hydrapple,Rotom (Heat Rotom),Rotom (Wash Rotom),Rotom (Frost Rotom),Rotom (Fan Rotom),Rotom (Mow Rotom),Raichu (Alolan Raichu),Ninetales (Alolan Ninetales),Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Stunfisk (Galarian Stunfisk),Arcanine (Hisuian Arcanine),Typhlosion (Hisuian Typhlosion),Samurott (Hisuian Samurott),Zoroark (Hisuian Zoroark),Goodra (Hisuian Goodra),Decidueye (Hisuian Decidueye),Avalugg (Hisuian Avalugg),Tauros (Paldean Tauros),Tauros (Paldean Tauros (Blaze)),Tauros (Paldean Tauros (Aqua)),Meowstic (Meowstic-F),Basculegion (Basculegion-F)"
sucker_punch,Sucker Punch,33,0,33,13,"Arbok,Victreebel,Gengar,Kangaskhan,Ariados,Houndoom,Sableye,Banette,Absol,Spiritomb,Toxicroak,Emboar,Liepard,Zoroark,Stunfisk,Furfrou,Meowstic (Meowstic-M),Trevenant,Decidueye,Lycanroc,Flapple,Appletun,Polteageist,Mr. Rime,Dragapult,Meowscarada,Bellibolt,Kingambit,Hydrapple,Stunfisk (Galarian Stunfisk),Samurott (Hisuian Samurott),Decidueye (Hisuian Decidueye),Meowstic (Meowstic-F)"
sunny_day,Sunny Day,150,0,150,2,"Venusaur,Charizard,Beedrill,Pidgeot,Arbok,Clefable,Ninetales,Arcanine,Alakazam,Machamp,Victreebel,Slowbro,Gengar,Kangaskhan,Pinsir,Tauros,Gyarados,Vaporeon,Jolteon,Flareon,Aerodactyl,Snorlax,Dragonite,Meganium,Typhlosion,Ariados,Ampharos,Espeon,Umbreon,Slowking,Forretress,Steelix,Scizor,Heracross,Skarmory,Houndoom,Tyranitar,Gardevoir,Sableye,Aggron,Medicham,Camerupt,Torkoal,Altaria,Castform,Banette,Chimecho,Absol,Torterra,Infernape,Luxray,Roserade,Rampardos,Bastiodon,Lopunny,Spiritomb,Garchomp,Lucario,Hippowdon,Toxicroak,Weavile,Rhyperior,Leafeon,Glaceon,Gliscor,Gallade,Rotom,Serperior,Emboar,Liepard,Simisage,Simisear,Excadrill,Audino,Conkeldurr,Whimsicott,Garbodor,Zoroark,Reuniclus,Chandelure,Golurk,Hydreigon,Volcarona,Chesnaught,Delphox,Talonflame,Vivillon,Floette,Florges,Pangoro,Furfrou,Meowstic (Meowstic-M),Aegislash,Aromatisse,Slurpuff,Heliolisk,Tyrantrum,Sylveon,Hawlucha,Dedenne,Goodra,Klefki,Trevenant,Gourgeist,Noivern,Decidueye,Incineroar,Toucannon,Crabominable,Lycanroc,Mudsdale,Salazzle,Tsareena,Oranguru,Passimian,Mimikyu,Drampa,Kommo-o,Corviknight,Flapple,Appletun,Mr. Rime,Dragapult,Wyrdeer,Kleavor,Sneasler,Skeledirge,Maushold,Garganacl,Armarouge,Ceruledge,Scovillain,Espathra,Glimmora,Farigiraf,Hydrapple,Rotom (Heat Rotom),Rotom (Wash Rotom),Rotom (Frost Rotom),Rotom (Fan Rotom),Rotom (Mow Rotom),Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Arcanine (Hisuian Arcanine),Typhlosion (Hisuian Typhlosion),Decidueye (Hisuian Decidueye),Tauros (Paldean Tauros),Tauros (Paldean Tauros (Blaze)),Tauros (Paldean Tauros (Aqua)),Meowstic (Meowstic-F)"
super_fang,Super Fang,10,0,10,3,"Houndoom,Toxicroak,Watchog,Chesnaught,Diggersby,Dedenne,Noivern,Morpeko,Maushold,Scovillain"
supercell_slam,Supercell Slam,7,0,7,0,"Snorlax,Ampharos,Manectric,Luxray,Rampardos,Rhyperior,Bellibolt"
superpower,Superpower,45,0,45,7,"Machamp,Pinsir,Flareon,Snorlax,Dragonite,Feraligatr,Azumarill,Scizor,Tyranitar,Aggron,Torkoal,Absol,Torterra,Luxray,Rampardos,Hippowdon,Rhyperior,Mamoswine,Emboar,Samurott,Simisage,Simisear,Simipour,Conkeldurr,Krookodile,Reuniclus,Beartic,Golurk,Hydreigon,Chesnaught,Diggersby,Pangoro,Tyrantrum,Hawlucha,Goodra,Avalugg,Incineroar,Crabominable,Mudsdale,Passimian,Drampa,Kommo-o,Appletun,Samurott (Hisuian Samurott),Avalugg (Hisuian Avalugg)"
surf,Surf,58,0,58,12,"Blastoise,Pikachu,Raichu,Slowbro,Kangaskhan,Starmie,Tauros,Gyarados,Vaporeon,Snorlax,Dragonite,Feraligatr,Azumarill,Politoed,Slowking,Tyranitar,Pelipper,Aggron,Sharpedo,Milotic,Empoleon,Rampardos,Garchomp,Weavile,Rhyperior,Samurott,Simipour,Audino,Beartic,Stunfisk,Hydreigon,Greninja,Diggersby,Pangoro,Furfrou,Slurpuff,Clawitzer,Heliolisk,Goodra,Avalugg,Primarina,Toxapex,Araquanid,Drampa,Dragapult,Basculegion (Basculegion-M),Quaquaval,Palafin,Raichu (Alolan Raichu),Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Stunfisk (Galarian Stunfisk),Samurott (Hisuian Samurott),Goodra (Hisuian Goodra),Tauros (Paldean Tauros),Tauros (Paldean Tauros (Blaze)),Tauros (Paldean Tauros (Aqua)),Basculegion (Basculegion-F)"
swagger,Swagger,34,0,34,0,"Tauros,Gyarados,Aerodactyl,Politoed,Umbreon,Slowking,Houndoom,Tyranitar,Gardevoir,Sableye,Aggron,Sharpedo,Banette,Empoleon,Luxray,Bastiodon,Toxicroak,Abomasnow,Liepard,Krookodile,Beartic,Trevenant,Incineroar,Crabominable,Salazzle,Tsareena,Corviknight,Mr. Rime,Morpeko,Scovillain,Slowking (Galarian Slowking),Tauros (Paldean Tauros),Tauros (Paldean Tauros (Blaze)),Tauros (Paldean Tauros (Aqua))"
swallow,Swallow,9,0,9,0,"Arbok,Victreebel,Snorlax,Pelipper,Camerupt,Torterra,Hippowdon,Garbodor,Toxapex"
sweet_kiss,Sweet Kiss,9,0,9,0,"Pikachu,Raichu,Clefable,Lopunny,Audino,Aromatisse,Alcremie,Tinkaton,Raichu (Alolan Raichu)"
sweet_scent,Sweet Scent,13,0,13,0,"Venusaur,Victreebel,Meganium,Roserade,Serperior,Aromatisse,Slurpuff,Salazzle,Tsareena,Appletun,Polteageist,Alcremie,Hydrapple"
swift,Swift,2,0,2,0,"Watchog,Tsareena"
switcheroo,Switcheroo,13,0,13,0,"Arbok,Manectric,Glalie,Infernape,Lopunny,Froslass,Whimsicott,Delphox,Greninja,Klefki,Noivern,Sneasler,Maushold"
swords_dance,Swords Dance,59,0,59,22,"Venusaur,Charizard,Beedrill,Victreebel,Pinsir,Meganium,Feraligatr,Ariados,Scizor,Heracross,Skarmory,Banette,Absol,Torterra,Infernape,Empoleon,Roserade,Rampardos,Lopunny,Garchomp,Lucario,Toxicroak,Abomasnow,Weavile,Rhyperior,Leafeon,Gliscor,Gallade,Serperior,Samurott,Watchog,Excadrill,Zoroark,Beartic,Chesnaught,Greninja,Diggersby,Talonflame,Pangoro,Aegislash,Clawitzer,Hawlucha,Decidueye,Incineroar,Toucannon,Lycanroc,Mimikyu,Kommo-o,Hatterene,Kleavor,Sneasler,Quaquaval,Ceruledge,Tinkaton,Kingambit,Archaludon,Samurott (Hisuian Samurott),Zoroark (Hisuian Zoroark),Decidueye (Hisuian Decidueye)"
synthesis,Synthesis,13,0,13,2,"Venusaur,Victreebel,Meganium,Torterra,Roserade,Leafeon,Serperior,Chesnaught,Floette,Florges,Decidueye,Tsareena,Decidueye (Hisuian Decidueye)"
syrup_bomb,Syrup Bomb,1,0,1,0,Hydrapple
tackle,Tackle,2,0,2,0,"Watchog,Goodra (Hisuian Goodra)"
tail_slap,Tail Slap,5,0,5,0,"Ninetales,Meowstic (Meowstic-M),Lycanroc,Ninetales (Alolan Ninetales),Meowstic (Meowstic-F)"
tailwind,Tailwind,19,0,19,15,"Pidgeot,Aerodactyl,Dragonite,Scizor,Skarmory,Pelipper,Altaria,Gliscor,Whimsicott,Hydreigon,Volcarona,Talonflame,Vivillon,Noivern,Decidueye,Toucannon,Corviknight,Kleavor,Decidueye (Hisuian Decidueye)"
take_down,Take Down,6,0,6,0,"Watchog,Tsareena,Goodra (Hisuian Goodra),Tauros (Paldean Tauros),Tauros (Paldean Tauros (Blaze)),Tauros (Paldean Tauros (Aqua))"
taunt,Taunt,71,0,71,8,"Alakazam,Gengar,Gyarados,Aerodactyl,Umbreon,Steelix,Skarmory,Houndoom,Tyranitar,Gardevoir,Sableye,Aggron,Medicham,Sharpedo,Banette,Chimecho,Absol,Glalie,Infernape,Bastiodon,Spiritomb,Toxicroak,Weavile,Gallade,Froslass,Serperior,Emboar,Samurott,Liepard,Simisage,Simisear,Simipour,Conkeldurr,Whimsicott,Krookodile,Zoroark,Vanilluxe,Emolga,Chandelure,Beartic,Hydreigon,Chesnaught,Greninja,Talonflame,Pangoro,Hawlucha,Noivern,Incineroar,Lycanroc,Salazzle,Tsareena,Oranguru,Passimian,Mimikyu,Kommo-o,Corviknight,Mr. Rime,Runerigus,Morpeko,Sneasler,Meowscarada,Quaquaval,Maushold,Armarouge,Ceruledge,Palafin,Kingambit,Slowking (Galarian Slowking),Samurott (Hisuian Samurott),Zoroark (Hisuian Zoroark),Decidueye (Hisuian Decidueye)"
tearful_look,Tearful Look,4,0,4,0,"Floette,Florges,Dedenne,Goodra"
teatime,Teatime,1,0,1,0,Polteageist
teeter_dance,Teeter Dance,3,0,3,0,"Lopunny,Tsareena,Mr. Rime"
temper_flare,Temper Flare,22,0,22,0,"Charizard,Arcanine,Gyarados,Flareon,Typhlosion,Houndoom,Camerupt,Torkoal,Infernape,Rhyperior,Emboar,Simisear,Chandelure,Talonflame,Incineroar,Toucannon,Salazzle,Skeledirge,Scovillain,Arcanine (Hisuian Arcanine),Typhlosion (Hisuian Typhlosion),Tauros (Paldean Tauros (Blaze))"
terrain_pulse,Terrain Pulse,8,0,8,0,"Venusaur,Blastoise,Kangaskhan,Snorlax,Lucario,Clawitzer,Oranguru,Stunfisk (Galarian Stunfisk)"
thief,Thief,104,0,104,0,"Beedrill,Pidgeot,Arbok,Pikachu,Raichu,Clefable,Arcanine,Alakazam,Machamp,Victreebel,Gengar,Kangaskhan,Pinsir,Tauros,Aerodactyl,Feraligatr,Ariados,Politoed,Umbreon,Scizor,Heracross,Skarmory,Houndoom,Pelipper,Gardevoir,Sableye,Medicham,Manectric,Altaria,Castform,Banette,Absol,Infernape,Luxray,Rampardos,Spiritomb,Toxicroak,Weavile,Rhyperior,Gliscor,Gallade,Rotom,Samurott,Liepard,Simisage,Simisear,Simipour,Conkeldurr,Whimsicott,Krookodile,Cofagrigus,Garbodor,Zoroark,Chandelure,Beartic,Golurk,Hydreigon,Delphox,Greninja,Diggersby,Talonflame,Vivillon,Pangoro,Slurpuff,Clawitzer,Hawlucha,Dedenne,Klefki,Trevenant,Gourgeist,Noivern,Incineroar,Toucannon,Crabominable,Salazzle,Passimian,Mimikyu,Corviknight,Mr. Rime,Runerigus,Morpeko,Dragapult,Wyrdeer,Kleavor,Sneasler,Meowscarada,Maushold,Scovillain,Espathra,Tinkaton,Farigiraf,Kingambit,Rotom (Heat Rotom),Rotom (Wash Rotom),Rotom (Frost Rotom),Rotom (Fan Rotom),Rotom (Mow Rotom),Raichu (Alolan Raichu),Arcanine (Hisuian Arcanine),Samurott (Hisuian Samurott),Zoroark (Hisuian Zoroark),Tauros (Paldean Tauros),Tauros (Paldean Tauros (Blaze)),Tauros (Paldean Tauros (Aqua))"
thrash,Thrash,28,0,28,0,"Arcanine,Pinsir,Tauros,Gyarados,Feraligatr,Heracross,Tyranitar,Sharpedo,Torterra,Rampardos,Garchomp,Mamoswine,Emboar,Krookodile,Beartic,Volcarona,Tyrantrum,Incineroar,Lycanroc,Passimian,Morpeko,Wyrdeer,Basculegion (Basculegion-M),Arcanine (Hisuian Arcanine),Tauros (Paldean Tauros),Tauros (Paldean Tauros (Blaze)),Tauros (Paldean Tauros (Aqua)),Basculegion (Basculegion-F)"
throat_chop,Throat Chop,47,0,47,4,"Beedrill,Arbok,Machamp,Pinsir,Tauros,Typhlosion,Ariados,Umbreon,Heracross,Houndoom,Sableye,Banette,Absol,Infernape,Empoleon,Luxray,Toxicroak,Weavile,Gliscor,Mamoswine,Gallade,Liepard,Simisage,Simisear,Simipour,Excadrill,Audino,Krookodile,Zoroark,Beartic,Hydreigon,Pangoro,Hawlucha,Incineroar,Toucannon,Kommo-o,Wyrdeer,Sneasler,Meowscarada,Ceruledge,Palafin,Kingambit,Samurott (Hisuian Samurott),Zoroark (Hisuian Zoroark),Tauros (Paldean Tauros),Tauros (Paldean Tauros (Blaze)),Tauros (Paldean Tauros (Aqua))"
thunder,Thunder,52,0,52,2,"Pikachu,Raichu,Clefable,Gengar,Kangaskhan,Starmie,Tauros,Gyarados,Jolteon,Snorlax,Dragonite,Ampharos,Tyranitar,Aggron,Manectric,Castform,Banette,Absol,Luxray,Rampardos,Bastiodon,Lopunny,Rhyperior,Froslass,Rotom,Audino,Reuniclus,Emolga,Stunfisk,Aromatisse,Slurpuff,Heliolisk,Aurorus,Dedenne,Goodra,Oranguru,Mimikyu,Drampa,Mr. Rime,Morpeko,Dragapult,Wyrdeer,Bellibolt,Farigiraf,Archaludon,Rotom (Heat Rotom),Rotom (Wash Rotom),Rotom (Frost Rotom),Rotom (Fan Rotom),Rotom (Mow Rotom),Raichu (Alolan Raichu),Goodra (Hisuian Goodra)"
thunder_fang,Thunder Fang,24,0,24,0,"Arbok,Arcanine,Jolteon,Aerodactyl,Steelix,Houndoom,Tyranitar,Manectric,Luxray,Garchomp,Hippowdon,Rhyperior,Gliscor,Liepard,Krookodile,Hydreigon,Furfrou,Tyrantrum,Lycanroc,Sandaconda,Morpeko,Skeledirge,Scovillain,Arcanine (Hisuian Arcanine)"
thunder_punch,Thunder Punch,49,0,49,4,"Charizard,Pikachu,Raichu,Clefable,Alakazam,Machamp,Gengar,Kangaskhan,Snorlax,Dragonite,Typhlosion,Ampharos,Slowking,Tyranitar,Gardevoir,Sableye,Aggron,Medicham,Infernape,Rampardos,Lopunny,Lucario,Toxicroak,Rhyperior,Gallade,Emboar,Watchog,Audino,Conkeldurr,Reuniclus,Golurk,Chesnaught,Delphox,Diggersby,Pangoro,Heliolisk,Hawlucha,Dedenne,Goodra,Incineroar,Crabominable,Kommo-o,Morpeko,Meowscarada,Garganacl,Raichu (Alolan Raichu),Slowking (Galarian Slowking),Typhlosion (Hisuian Typhlosion),Goodra (Hisuian Goodra)"
thunder_wave,Thunder Wave,66,0,66,12,"Pikachu,Raichu,Clefable,Alakazam,Slowbro,Gengar,Starmie,Gyarados,Jolteon,Dragonite,Ampharos,Espeon,Umbreon,Slowking,Forretress,Tyranitar,Gardevoir,Sableye,Aggron,Manectric,Castform,Banette,Chimecho,Absol,Luxray,Lopunny,Gallade,Froslass,Rotom,Watchog,Liepard,Audino,Reuniclus,Emolga,Stunfisk,Hydreigon,Furfrou,Meowstic (Meowstic-M),Heliolisk,Aurorus,Dedenne,Klefki,Salazzle,Mimikyu,Drampa,Hatterene,Mr. Rime,Morpeko,Dragapult,Wyrdeer,Maushold,Bellibolt,Tinkaton,Farigiraf,Kingambit,Archaludon,Rotom (Heat Rotom),Rotom (Wash Rotom),Rotom (Frost Rotom),Rotom (Fan Rotom),Rotom (Mow Rotom),Raichu (Alolan Raichu),Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Stunfisk (Galarian Stunfisk),Meowstic (Meowstic-F)"
thunderbolt,Thunderbolt,58,0,58,27,"Pikachu,Raichu,Clefable,Gengar,Kangaskhan,Starmie,Tauros,Gyarados,Jolteon,Snorlax,Dragonite,Ampharos,Tyranitar,Gardevoir,Aggron,Manectric,Castform,Banette,Absol,Luxray,Rampardos,Bastiodon,Lopunny,Rhyperior,Gallade,Froslass,Rotom,Watchog,Audino,Garbodor,Emolga,Stunfisk,Golurk,Meowstic (Meowstic-M),Aromatisse,Slurpuff,Heliolisk,Aurorus,Dedenne,Goodra,Oranguru,Mimikyu,Drampa,Mr. Rime,Morpeko,Dragapult,Wyrdeer,Bellibolt,Farigiraf,Archaludon,Rotom (Heat Rotom),Rotom (Wash Rotom),Rotom (Frost Rotom),Rotom (Fan Rotom),Rotom (Mow Rotom),Raichu (Alolan Raichu),Goodra (Hisuian Goodra),Meowstic (Meowstic-F)"
tickle,Tickle,26,0,26,0,"Pikachu,Raichu,Clefable,Machamp,Victreebel,Vaporeon,Jolteon,Flareon,Azumarill,Espeon,Umbreon,Milotic,Torterra,Leafeon,Glaceon,Whimsicott,Emolga,Meowstic (Meowstic-M),Sylveon,Drampa,Mr. Rime,Morpeko,Maushold,Palafin,Raichu (Alolan Raichu),Meowstic (Meowstic-F)"
tidy_up,Tidy Up,1,0,1,1,Maushold
torch_song,Torch Song,1,0,1,1,Skeledirge
torment,Torment,15,0,15,0,"Umbreon,Houndoom,Sableye,Banette,Infernape,Liepard,Simisage,Krookodile,Zoroark,Klefki,Salazzle,Mr. Rime,Morpeko,Kingambit,Zoroark (Hisuian Zoroark)"
toxic,Toxic,26,0,26,1,"Venusaur,Beedrill,Arbok,Victreebel,Gengar,Ariados,Umbreon,Houndoom,Roserade,Spiritomb,Toxicroak,Gliscor,Watchog,Garbodor,Zoroark,Goodra,Trevenant,Toxapex,Salazzle,Tsareena,Sneasler,Bellibolt,Glimmora,Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Goodra (Hisuian Goodra)"
toxic_spikes,Toxic Spikes,19,0,19,1,"Beedrill,Arbok,Victreebel,Gengar,Ariados,Forretress,Roserade,Gliscor,Cofagrigus,Garbodor,Greninja,Toxapex,Salazzle,Runerigus,Sneasler,Meowscarada,Glimmora,Slowbro (Galarian Slowbro),Slowking (Galarian Slowking)"
toxic_thread,Toxic Thread,1,0,1,1,Ariados
trailblaze,Trailblaze,83,0,83,0,"Venusaur,Arbok,Pikachu,Raichu,Victreebel,Tauros,Vaporeon,Jolteon,Flareon,Snorlax,Meganium,Feraligatr,Ariados,Ampharos,Azumarill,Espeon,Umbreon,Scizor,Heracross,Houndoom,Medicham,Manectric,Camerupt,Altaria,Banette,Absol,Glalie,Torterra,Luxray,Roserade,Rampardos,Bastiodon,Lopunny,Lucario,Abomasnow,Weavile,Leafeon,Glaceon,Mamoswine,Froslass,Serperior,Emboar,Liepard,Simisage,Chandelure,Beartic,Volcarona,Chesnaught,Greninja,Diggersby,Floette,Florges,Furfrou,Meowstic (Meowstic-M),Heliolisk,Sylveon,Hawlucha,Dedenne,Trevenant,Decidueye,Incineroar,Lycanroc,Araquanid,Salazzle,Tsareena,Oranguru,Passimian,Mimikyu,Flapple,Appletun,Wyrdeer,Kleavor,Sneasler,Meowscarada,Maushold,Scovillain,Farigiraf,Raichu (Alolan Raichu),Decidueye (Hisuian Decidueye),Tauros (Paldean Tauros),Tauros (Paldean Tauros (Blaze)),Tauros (Paldean Tauros (Aqua)),Meowstic (Meowstic-F)"
transform,Transform,1,0,1,1,Ditto
tri_attack,Tri Attack,11,0,11,0,"Clefable,Alakazam,Slowbro,Starmie,Slowking,Hydreigon,Drampa,Alcremie,Dragapult,Slowbro (Galarian Slowbro),Slowking (Galarian Slowking)"
trick,Trick,47,0,47,1,"Clefable,Alakazam,Slowbro,Gengar,Starmie,Espeon,Slowking,Gardevoir,Sableye,Medicham,Banette,Chimecho,Spiritomb,Gallade,Froslass,Rotom,Liepard,Cofagrigus,Zoroark,Reuniclus,Chandelure,Golurk,Delphox,Floette,Florges,Meowstic (Meowstic-M),Trevenant,Gourgeist,Oranguru,Mimikyu,Polteageist,Mr. Rime,Runerigus,Wyrdeer,Meowscarada,Armarouge,Espathra,Farigiraf,Rotom (Heat Rotom),Rotom (Wash Rotom),Rotom (Frost Rotom),Rotom (Fan Rotom),Rotom (Mow Rotom),Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Zoroark (Hisuian Zoroark),Meowstic (Meowstic-F)"
trick_or_treat,Trick-or-Treat,1,0,1,0,Gourgeist
trick_room,Trick Room,38,0,38,25,"Alakazam,Slowbro,Gengar,Starmie,Espeon,Slowking,Gardevoir,Medicham,Banette,Chimecho,Spiritomb,Gallade,Audino,Whimsicott,Cofagrigus,Reuniclus,Chandelure,Delphox,Meowstic (Meowstic-M),Aromatisse,Klefki,Trevenant,Gourgeist,Oranguru,Mimikyu,Polteageist,Hatterene,Mr. Rime,Runerigus,Wyrdeer,Meowscarada,Armarouge,Espathra,Farigiraf,Sinistcha,Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Meowstic (Meowstic-F)"
triple_arrows,Triple Arrows,1,0,1,0,Decidueye (Hisuian Decidueye)
triple_axel,Triple Axel,14,0,14,2,"Gardevoir,Milotic,Empoleon,Lopunny,Weavile,Glaceon,Gallade,Froslass,Primarina,Tsareena,Mr. Rime,Meowscarada,Quaquaval,Ninetales (Alolan Ninetales)"
trop_kick,Trop Kick,1,0,1,0,Tsareena
twin_beam,Twin Beam,1,0,1,0,Farigiraf
u_turn,U-turn,38,0,38,18,"Beedrill,Pidgeot,Scizor,Pelipper,Infernape,Lopunny,Gliscor,Liepard,Whimsicott,Zoroark,Emolga,Hydreigon,Volcarona,Greninja,Diggersby,Talonflame,Vivillon,Furfrou,Clawitzer,Heliolisk,Hawlucha,Dedenne,Noivern,Decidueye,Toucannon,Tsareena,Passimian,Corviknight,Flapple,Dragapult,Kleavor,Sneasler,Meowscarada,Quaquaval,Maushold,Espathra,Zoroark (Hisuian Zoroark),Decidueye (Hisuian Decidueye)"
upper_hand,Upper Hand,22,0,22,0,"Pikachu,Raichu,Heracross,Medicham,Infernape,Lucario,Toxicroak,Weavile,Gallade,Samurott,Conkeldurr,Greninja,Talonflame,Hawlucha,Crabominable,Passimian,Kommo-o,Sneasler,Quaquaval,Raichu (Alolan Raichu),Samurott (Hisuian Samurott),Decidueye (Hisuian Decidueye)"
uproar,Uproar,60,0,60,0,"Pidgeot,Clefable,Kangaskhan,Tauros,Gyarados,Snorlax,Feraligatr,Azumarill,Politoed,Houndoom,Tyranitar,Pelipper,Aggron,Manectric,Sharpedo,Altaria,Chimecho,Infernape,Empoleon,Roserade,Rampardos,Lopunny,Spiritomb,Rhyperior,Rotom,Simisage,Simisear,Simipour,Audino,Krookodile,Zoroark,Vanilluxe,Stunfisk,Hydreigon,Diggersby,Pangoro,Furfrou,Hawlucha,Noivern,Primarina,Toucannon,Passimian,Drampa,Kommo-o,Mr. Rime,Morpeko,Wyrdeer,Basculegion (Basculegion-M),Espathra,Farigiraf,Sinistcha,Hydrapple,Rotom (Heat Rotom),Rotom (Wash Rotom),Rotom (Frost Rotom),Rotom (Fan Rotom),Rotom (Mow Rotom),Stunfisk (Galarian Stunfisk),Zoroark (Hisuian Zoroark),Basculegion (Basculegion-F)"
vacuum_wave,Vacuum Wave,16,0,16,2,"Scizor,Heracross,Gardevoir,Medicham,Infernape,Empoleon,Lucario,Toxicroak,Gallade,Samurott,Passimian,Kommo-o,Kleavor,Sneasler,Ceruledge,Samurott (Hisuian Samurott)"
venoshock,Venoshock,18,0,18,0,"Venusaur,Beedrill,Arbok,Victreebel,Gengar,Ariados,Forretress,Roserade,Toxicroak,Gliscor,Garbodor,Clawitzer,Toxapex,Salazzle,Sneasler,Glimmora,Slowbro (Galarian Slowbro),Slowking (Galarian Slowking)"
volt_switch,Volt Switch,19,0,19,15,"Pikachu,Raichu,Jolteon,Ampharos,Forretress,Manectric,Luxray,Rotom,Emolga,Heliolisk,Dedenne,Morpeko,Bellibolt,Rotom (Heat Rotom),Rotom (Wash Rotom),Rotom (Frost Rotom),Rotom (Fan Rotom),Rotom (Mow Rotom),Raichu (Alolan Raichu)"
volt_tackle,Volt Tackle,3,0,3,2,"Pikachu,Raichu,Raichu (Alolan Raichu)"
water_gun,Water Gun,1,0,1,0,Goodra (Hisuian Goodra)
water_pulse,Water Pulse,41,0,41,3,"Blastoise,Clefable,Slowbro,Starmie,Gyarados,Vaporeon,Dragonite,Feraligatr,Azumarill,Politoed,Slowking,Pelipper,Sharpedo,Milotic,Glalie,Empoleon,Lucario,Abomasnow,Weavile,Glaceon,Froslass,Samurott,Beartic,Greninja,Clawitzer,Goodra,Noivern,Primarina,Toxapex,Araquanid,Basculegion (Basculegion-M),Quaquaval,Maushold,Bellibolt,Palafin,Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Samurott (Hisuian Samurott),Goodra (Hisuian Goodra),Tauros (Paldean Tauros (Aqua)),Basculegion (Basculegion-F)"
water_shuriken,Water Shuriken,1,0,1,1,Greninja
water_spout,Water Spout,1,0,1,0,Blastoise
waterfall,Waterfall,25,0,25,5,"Blastoise,Slowbro,Starmie,Gyarados,Vaporeon,Dragonite,Feraligatr,Azumarill,Politoed,Slowking,Pelipper,Sharpedo,Milotic,Empoleon,Samurott,Simipour,Greninja,Primarina,Araquanid,Basculegion (Basculegion-M),Palafin,Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Samurott (Hisuian Samurott),Basculegion (Basculegion-F)"
