move_key,name_en,name_es,confirmed_user_count,inferred_user_count,move_pool_user_count,observed_set_user_count,observed_set_coverage_pct,users
snore,Snore,Ronquido,176,0,176,0,0.0,"Venusaur,Charizard,Blastoise,Beedrill,Pidgeot,Arbok,Pikachu,Raichu,Clefable,Ninetales,Arcanine,Alakazam,Machamp,Victreebel,Slowbro,Gengar,Kangaskhan,Starmie,Pinsir,Tauros,Gyarados,Vaporeon,Jolteon,Flareon,Aerodactyl,Snorlax,Dragonite,Meganium,Typhlosion,Feraligatr,Ariados,Ampharos,Azumarill,Politoed,Espeon,Umbreon,Slowking,Forretress,Steelix,Scizor,Heracross,Skarmory,Houndoom,Tyranitar,Pelipper,Gardevoir,Sableye,Aggron,Medicham,Manectric,Sharpedo,Camerupt,Torkoal,Altaria,Milotic,Castform,Banette,Chimecho,Absol,Glalie,Torterra,Infernape,Empoleon,Luxray,Roserade,Rampardos,Bastiodon,Lopunny,Spiritomb,Garchomp,Lucario,Hippowdon,Toxicroak,Abomasnow,Weavile,Rhyperior,Leafeon,Glaceon,Gliscor,Mamoswine,Gallade,Froslass,Rotom,Serperior,Emboar,Samurott,Liepard,Simisage,Simisear,Simipour,Excadrill,Audino,Conkeldurr,Whimsicott,Krookodile,Cofagrigus,Garbodor,Zoroark,Reuniclus,Vanilluxe,Emolga,Chandelure,Beartic,Stunfisk,Golurk,Hydreigon,Volcarona,Chesnaught,Delphox,Greninja,Diggersby,Talonflame,Vivillon,Florges,Pangoro,Furfrou,Meowstic (Meowstic-M),Aegislash,Aromatisse,Slurpuff,Clawitzer,Heliolisk,Tyrantrum,Aurorus,Sylveon,Hawlucha,Dedenne,Goodra,Klefki,Trevenant,Gourgeist,Avalugg,Noivern,Decidueye,Incineroar,Primarina,Toucannon,Crabominable,Lycanroc,Toxapex,Mudsdale,Araquanid,Salazzle,Tsareena,Oranguru,Passimian,Mimikyu,Drampa,Kommo-o,Corviknight,Flapple,Appletun,Sandaconda,Polteageist,Hatterene,Mr. Rime,Runerigus,Alcremie,Morpeko,Dragapult,Rotom (Heat Rotom),Rotom (Wash Rotom),Rotom (Frost Rotom),Rotom (Fan Rotom),Rotom (Mow Rotom),Raichu (Alolan Raichu),Ninetales (Alolan Ninetales),Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Stunfisk (Galarian Stunfisk),Arcanine (Hisuian Arcanine),Typhlosion (Hisuian Typhlosion),Samurott (Hisuian Samurott),Zoroark (Hisuian Zoroark),Decidueye (Hisuian Decidueye),Meowstic (Meowstic-F)"
snowscape,Snowscape,Snowscape,31,0,31,1,3.2,"Slowbro,Dragonite,Azumarill,Slowking,Pelipper,Altaria,Castform,Glalie,Empoleon,Abomasnow,Weavile,Glaceon,Mamoswine,Froslass,Samurott,Vanilluxe,Beartic,Greninja,Aurorus,Avalugg,Primarina,Crabominable,Mr. Rime,Basculegion (Basculegion-M),Ninetales (Alolan Ninetales),Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Samurott (Hisuian Samurott),Zoroark (Hisuian Zoroark),Avalugg (Hisuian Avalugg),Basculegion (Basculegion-F)"
soak,Soak,Anegar,8,0,8,0,0.0,"Azumarill,Pelipper,Samurott,Araquanid,Basculegion (Basculegion-M),Bellibolt,Samurott (Hisuian Samurott),Basculegion (Basculegion-F)"
solar_beam,Solar Beam,Rayo Solar,67,0,67,7,10.4,"Venusaur,Charizard,Beedrill,Clefable,Ninetales,Arcanine,Victreebel,Kangaskhan,Tauros,Snorlax,Meganium,Typhlosion,Ariados,Forretress,Houndoom,Aggron,Camerupt,Torkoal,Altaria,Castform,Torterra,Infernape,Roserade,Lopunny,Abomasnow,Leafeon,Serperior,Emboar,Simisage,Simisear,Audino,Whimsicott,Garbodor,Emolga,Chandelure,Golurk,Volcarona,Chesnaught,Delphox,Talonflame,Vivillon,Floette,Florges,Heliolisk,Trevenant,Gourgeist,Noivern,Decidueye,Tsareena,Drampa,Flapple,Appletun,Mr. Rime,Alcremie,Dragapult,Wyrdeer,Meowscarada,Skeledirge,Armarouge,Scovillain,Glimmora,Sinistcha,Archaludon,Hydrapple,Arcanine (Hisuian Arcanine),Typhlosion (Hisuian Typhlosion),Decidueye (Hisuian Decidueye)"
solar_blade,Solar Blade,Cuchilla Solar,9,0,9,0,0.0,"Meganium,Leafeon,Gallade,Emboar,Simisage,Aegislash,Decidueye,Tsareena,Ceruledge"
sparkling_aria,Sparkling Aria,Aria Burbuja,1,0,1,0,0.0,Primarina
speed_swap,Speed Swap,Cambiavelocidad,3,0,3,0,0.0,"Alakazam,Emolga,Raichu (Alolan Raichu)"
spicy_extract,Spicy Extract,Spicy Extract,1,0,1,0,0.0,Scovillain
spikes,Spikes,Púas,16,0,16,0,0.0,"Forretress,Heracross,Skarmory,Glalie,Roserade,Garchomp,Gliscor,Froslass,Garbodor,Chesnaught,Greninja,Diggersby,Klefki,Meowscarada,Orthworm,Glimmora"
spiky_shield,Spiky Shield,Barrera Espinosa,2,0,2,1,50.0,"Chesnaught,Glimmora"
spirit_shackle,Spirit Shackle,Puntada Sombría,1,0,1,1,100.0,Decidueye
spit_up,Spit Up,Escupir,8,0,8,0,0.0,"Arbok,Victreebel,Pelipper,Camerupt,Torterra,Hippowdon,Toxapex,Araquanid"
spite,Spite,Rencor,45,0,45,0,0.0,"Arbok,Ninetales,Gengar,Gyarados,Feraligatr,Ariados,Umbreon,Houndoom,Tyranitar,Sableye,Banette,Glalie,Spiritomb,Toxicroak,Weavile,Froslass,Rotom,Krookodile,Zoroark,Chandelure,Stunfisk,Hydreigon,Trevenant,Decidueye,Mimikyu,Corviknight,Polteageist,Morpeko,Wyrdeer,Basculegion (Basculegion-M),Sneasler,Armarouge,Ceruledge,Kingambit,Sinistcha,Rotom (Heat Rotom),Rotom (Wash Rotom),Rotom (Frost Rotom),Rotom (Fan Rotom),Rotom (Mow Rotom),Ninetales (Alolan Ninetales),Stunfisk (Galarian Stunfisk),Typhlosion (Hisuian Typhlosion),Zoroark (Hisuian Zoroark),Basculegion (Basculegion-F)"
splash,Splash,Salpicadura,1,0,1,0,0.0,Tsareena
stealth_rock,Stealth Rock,Trampa Rocas,41,0,41,6,14.6,"Clefable,Aerodactyl,Forretress,Steelix,Skarmory,Tyranitar,Aggron,Camerupt,Torkoal,Torterra,Infernape,Empoleon,Rampardos,Bastiodon,Garchomp,Hippowdon,Rhyperior,Gliscor,Mamoswine,Excadrill,Krookodile,Stunfisk,Golurk,Hydreigon,Tyrantrum,Aurorus,Lycanroc,Mudsdale,Kommo-o,Sandaconda,Runerigus,Kleavor,Garganacl,Tinkaton,Orthworm,Glimmora,Kingambit,Archaludon,Stunfisk (Galarian Stunfisk),Arcanine (Hisuian Arcanine),Avalugg (Hisuian Avalugg)"
steel_beam,Steel Beam,Metaláser,18,0,18,1,5.6,"Forretress,Steelix,Scizor,Skarmory,Aggron,Empoleon,Bastiodon,Lucario,Excadrill,Aegislash,Klefki,Corviknight,Tinkaton,Orthworm,Kingambit,Archaludon,Stunfisk (Galarian Stunfisk),Goodra (Hisuian Goodra)"
steel_roller,Steel Roller,Allanador Férreo,7,0,7,0,0.0,"Forretress,Steelix,Aggron,Glalie,Bastiodon,Reuniclus,Chesnaught"
steel_wing,Steel Wing,Ala de Acero,20,0,20,0,0.0,"Charizard,Pidgeot,Aerodactyl,Dragonite,Scizor,Skarmory,Pelipper,Altaria,Empoleon,Gliscor,Hydreigon,Talonflame,Hawlucha,Noivern,Decidueye,Toucannon,Drampa,Corviknight,Dragapult,Decidueye (Hisuian Decidueye)"
sticky_web,Sticky Web,Red Viscosa,3,0,3,1,33.3,"Ariados,Slurpuff,Araquanid"
stockpile,Stockpile,Reserva,10,0,10,0,0.0,"Arbok,Victreebel,Snorlax,Pelipper,Camerupt,Torterra,Hippowdon,Garbodor,Toxapex,Araquanid"
stomp,Stomp,Pisotón,1,0,1,0,0.0,Tsareena
stomping_tantrum,Stomping Tantrum,Pataleta,59,0,59,3,5.1,"Venusaur,Arbok,Machamp,Tauros,Snorlax,Dragonite,Meganium,Typhlosion,Feraligatr,Ariados,Ampharos,Steelix,Tyranitar,Aggron,Camerupt,Torkoal,Torterra,Rampardos,Bastiodon,Garchomp,Hippowdon,Abomasnow,Rhyperior,Mamoswine,Emboar,Excadrill,Audino,Conkeldurr,Krookodile,Garbodor,Stunfisk,Golurk,Hydreigon,Chesnaught,Diggersby,Pangoro,Tyrantrum,Goodra,Avalugg,Incineroar,Crabominable,Lycanroc,Mudsdale,Drampa,Kommo-o,Appletun,Mr. Rime,Morpeko,Skeledirge,Garganacl,Scovillain,Orthworm,Farigiraf,Slowking (Galarian Slowking),Stunfisk (Galarian Stunfisk),Typhlosion (Hisuian Typhlosion),Tauros (Paldean Tauros),Tauros (Paldean Tauros (Blaze)),Tauros (Paldean Tauros (Aqua))"
stone_axe,Stone Axe,Stone Axe,1,0,1,1,100.0,Kleavor
stone_edge,Stone Edge,Roca Afilada,56,0,56,3,5.4,"Machamp,Pinsir,Tauros,Gyarados,Aerodactyl,Dragonite,Forretress,Steelix,Heracross,Tyranitar,Aggron,Camerupt,Torkoal,Absol,Torterra,Infernape,Rampardos,Bastiodon,Garchomp,Lucario,Hippowdon,Toxicroak,Rhyperior,Gliscor,Mamoswine,Gallade,Emboar,Conkeldurr,Krookodile,Beartic,Stunfisk,Golurk,Hydreigon,Chesnaught,Diggersby,Pangoro,Tyrantrum,Aurorus,Hawlucha,Avalugg,Lycanroc,Mudsdale,Sandaconda,Runerigus,Kleavor,Garganacl,Tinkaton,Glimmora,Kingambit,Archaludon,Stunfisk (Galarian Stunfisk),Arcanine (Hisuian Arcanine),Avalugg (Hisuian Avalugg),Tauros (Paldean Tauros),Tauros (Paldean Tauros (Blaze)),Tauros (Paldean Tauros (Aqua))"
stored_power,Stored Power,Poder Reserva,46,0,46,2,4.3,"Clefable,Ninetales,Alakazam,Slowbro,Vaporeon,Jolteon,Flareon,Espeon,Umbreon,Slowking,Gardevoir,Medicham,Chimecho,Spiritomb,Leafeon,Glaceon,Gallade,Rotom,Reuniclus,Delphox,Floette,Florges,Meowstic (Meowstic-M),Sylveon,Klefki,Primarina,Oranguru,Polteageist,Hatterene,Mr. Rime,Alcremie,Wyrdeer,Armarouge,Ceruledge,Espathra,Farigiraf,Rotom (Heat Rotom),Rotom (Wash Rotom),Rotom (Frost Rotom),Rotom (Fan Rotom),Rotom (Mow Rotom),Raichu (Alolan Raichu),Ninetales (Alolan Ninetales),Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Meowstic (Meowstic-F)"
storm_throw,Storm Throw,Llave Corsé,4,0,4,0,0.0,"Machamp,Pinsir,Emboar,Pangoro"
strength_sap,Strength Sap,Absorbefuerza,3,0,3,1,33.3,"Victreebel,Polteageist,Sinistcha"
string_shot,String Shot,Disparo Demora,5,0,5,0,0.0,"Beedrill,Ariados,Volcarona,Vivillon,Slurpuff"
struggle_bug,Struggle Bug,Estoicismo,8,0,8,0,0.0,"Ariados,Forretress,Scizor,Heracross,Gliscor,Volcarona,Vivillon,Kleavor"
stuff_cheeks,Stuff Cheeks,Atiborramiento,3,0,3,0,0.0,"Simisage,Simisear,Simipour"
stun_spore,Stun Spore,Paralizador,5,0,5,0,0.0,"Victreebel,Roserade,Whimsicott,Vivillon,Sinistcha"
substitute,Substitute,Sustituto,207,0,207,2,1.0,"Venusaur,Charizard,Blastoise,Beedrill,Pidgeot,Arbok,Pikachu,Raichu,Clefable,Ninetales,Arcanine,Alakazam,Machamp,Victreebel,Slowbro,Gengar,Kangaskhan,Starmie,Pinsir,Tauros,Gyarados,Vaporeon,Jolteon,Flareon,Aerodactyl,Snorlax,Dragonite,Meganium,Typhlosion,Feraligatr,Ariados,Ampharos,Azumarill,Politoed,Espeon,Umbreon,Slowking,Forretress,Steelix,Scizor,Heracross,Skarmory,Houndoom,Tyranitar,Pelipper,Gardevoir,Sableye,Aggron,Medicham,Manectric,Sharpedo,Camerupt,Torkoal,Altaria,Milotic,Castform,Banette,Chimecho,Absol,Glalie,Torterra,Infernape,Empoleon,Luxray,Roserade,Rampardos,Bastiodon,Lopunny,Spiritomb,Garchomp,Lucario,Hippowdon,Toxicroak,Abomasnow,Weavile,Rhyperior,Leafeon,Glaceon,Gliscor,Mamoswine,Gallade,Froslass,Rotom,Serperior,Emboar,Samurott,Watchog,Liepard,Simisage,Simisear,Simipour,Excadrill,Audino,Conkeldurr,Whimsicott,Krookodile,Cofagrigus,Garbodor,Zoroark,Reuniclus,Vanilluxe,Emolga,Chandelure,Beartic,Stunfisk,Golurk,Hydreigon,Volcarona,Chesnaught,Delphox,Greninja,Diggersby,Talonflame,Vivillon,Floette,Florges,Pangoro,Furfrou,Meowstic (Meowstic-M),Aegislash,Aromatisse,Slurpuff,Clawitzer,Heliolisk,Tyrantrum,Aurorus,Sylveon,Hawlucha,Dedenne,Goodra,Klefki,Trevenant,Gourgeist,Avalugg,Noivern,Decidueye,Incineroar,Primarina,Toucannon,Crabominable,Lycanroc,Toxapex,Mudsdale,Araquanid,Salazzle,Tsareena,Oranguru,Passimian,Mimikyu,Drampa,Kommo-o,Corviknight,Flapple,Appletun,Sandaconda,Polteageist,Hatterene,Mr. Rime,Runerigus,Alcremie,Morpeko,Dragapult,Wyrdeer,Kleavor,Basculegion (Basculegion-M),Sneasler,Meowscarada,Skeledirge,Quaquaval,Maushold,Garganacl,Armarouge,Ceruledge,Bellibolt,Scovillain,Espathra,Tinkaton,Palafin,Orthworm,Glimmora,Farigiraf,Kingambit,Sinistcha,Archaludon,Hydrapple,Rotom (Heat Rotom),Rotom (Wash Rotom),Rotom (Frost Rotom),Rotom (Fan Rotom),Rotom (Mow Rotom),Raichu (Alolan Raichu),Ninetales (Alolan Ninetales),Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Stunfisk (Galarian Stunfisk),Arcanine (Hisuian Arcanine),Typhlosion (Hisuian Typhlosion),Samurott (Hisuian Samurott),Zoroark (Hisuian Zoroark),Goodra (Hisuian Goodra),Decidueye (Hisuian Decidueye),Avalugg (Hisuian Avalugg),Tauros (Paldean Tauros),Tauros (Paldean Tauros (Blaze)),Tauros (Paldean Tauros (Aqua)),Meowstic (Meowstic-F),Basculegion (Basculegion-F)"
sucker_punch,Sucker Punch,Golpe Bajo,33,0,33,13,39.4,"Arbok,Victreebel,Gengar,Kangaskhan,Ariados,Houndoom,Sableye,Banette,Absol,Spiritomb,Toxicroak,Emboar,Liepard,Zoroark,Stunfisk,Furfrou,Meowstic (Meowstic-M),Trevenant,Decidueye,Lycanroc,Flapple,Appletun,Polteageist,Mr. Rime,Dragapult,Meowscarada,Bellibolt,Kingambit,Hydrapple,Stunfisk (Galarian Stunfisk),Samurott (Hisuian Samurott),Decidueye (Hisuian Decidueye),Meowstic (Meowstic-F)"
sunny_day,Sunny Day,Día Soleado,150,0,150,2,1.3,"Venusaur,Charizard,Beedrill,Pidgeot,Arbok,Clefable,Ninetales,Arcanine,Alakazam,Machamp,Victreebel,Slowbro,Gengar,Kangaskhan,Pinsir,Tauros,Gyarados,Vaporeon,Jolteon,Flareon,Aerodactyl,Snorlax,Dragonite,Meganium,Typhlosion,Ariados,Ampharos,Espeon,Umbreon,Slowking,Forretress,Steelix,Scizor,Heracross,Skarmory,Houndoom,Tyranitar,Gardevoir,Sableye,Aggron,Medicham,Camerupt,Torkoal,Altaria,Castform,Banette,Chimecho,Absol,Torterra,Infernape,Luxray,Roserade,Rampardos,Bastiodon,Lopunny,Spiritomb,Garchomp,Lucario,Hippowdon,Toxicroak,Weavile,Rhyperior,Leafeon,Glaceon,Gliscor,Gallade,Rotom,Serperior,Emboar,Liepard,Simisage,Simisear,Excadrill,Audino,Conkeldurr,Whimsicott,Garbodor,Zoroark,Reuniclus,Chandelure,Golurk,Hydreigon,Volcarona,Chesnaught,Delphox,Talonflame,Vivillon,Floette,Florges,Pangoro,Furfrou,Meowstic (Meowstic-M),Aegislash,Aromatisse,Slurpuff,Heliolisk,Tyrantrum,Sylveon,Hawlucha,Dedenne,Goodra,Klefki,Trevenant,Gourgeist,Noivern,Decidueye,Incineroar,Toucannon,Crabominable,Lycanroc,Mudsdale,Salazzle,Tsareena,Oranguru,Passimian,Mimikyu,Drampa,Kommo-o,Corviknight,Flapple,Appletun,Mr. Rime,Dragapult,Wyrdeer,Kleavor,Sneasler,Skeledirge,Maushold,Garganacl,Armarouge,Ceruledge,Scovillain,Espathra,Glimmora,Farigiraf,Hydrapple,Rotom (Heat Rotom),Rotom (Wash Rotom),Rotom (Frost Rotom),Rotom (Fan Rotom),Rotom (Mow Rotom),Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Arcanine (Hisuian Arcanine),Typhlosion (Hisuian Typhlosion),Decidueye (Hisuian Decidueye),Tauros (Paldean Tauros),Tauros (Paldean Tauros (Blaze)),Tauros (Paldean Tauros (Aqua)),Meowstic (Meowstic-F)"
super_fang,Super Fang,Superdiente,10,0,10,3,30.0,"Houndoom,Toxicroak,Watchog,Chesnaught,Diggersby,Dedenne,Noivern,Morpeko,Maushold,Scovillain"
supercell_slam,Supercell Slam,Plancha Voltaica,7,0,7,0,0.0,"Snorlax,Ampharos,Manectric,Luxray,Rampardos,Rhyperior,Bellibolt"
superpower,Superpower,Fuerza Bruta,45,0,45,7,15.6,"Machamp,Pinsir,Flareon,Snorlax,Dragonite,Feraligatr,Azumarill,Scizor,Tyranitar,Aggron,Torkoal,Absol,Torterra,Luxray,Rampardos,Hippowdon,Rhyperior,Mamoswine,Emboar,Samurott,Simisage,Simisear,Simipour,Conkeldurr,Krookodile,Reuniclus,Beartic,Golurk,Hydreigon,Chesnaught,Diggersby,Pangoro,Tyrantrum,Hawlucha,Goodra,Avalugg,Incineroar,Crabominable,Mudsdale,Passimian,Drampa,Kommo-o,Appletun,Samurott (Hisuian Samurott),Avalugg (Hisuian Avalugg)"
surf,Surf,Surf,58,0,58,12,20.7,"Blastoise,Pikachu,Raichu,Slowbro,Kangaskhan,Starmie,Tauros,Gyarados,Vaporeon,Snorlax,Dragonite,Feraligatr,Azumarill,Politoed,Slowking,Tyranitar,Pelipper,Aggron,Sharpedo,Milotic,Empoleon,Rampardos,Garchomp,Weavile,Rhyperior,Samurott,Simipour,Audino,Beartic,Stunfisk,Hydreigon,Greninja,Diggersby,Pangoro,Furfrou,Slurpuff,Clawitzer,Heliolisk,Goodra,Avalugg,Primarina,Toxapex,Araquanid,Drampa,Dragapult,Basculegion (Basculegion-M),Quaquaval,Palafin,Raichu (Alolan Raichu),Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Stunfisk (Galarian Stunfisk),Samurott (Hisuian Samurott),Goodra (Hisuian Goodra),Tauros (Paldean Tauros),Tauros (Paldean Tauros (Blaze)),Tauros (Paldean Tauros (Aqua)),Basculegion (Basculegion-F)"
swagger,Swagger,Contoneo,34,0,34,0,0.0,"Tauros,Gyarados,Aerodactyl,Politoed,Umbreon,Slowking,Houndoom,Tyranitar,Gardevoir,Sableye,Aggron,Sharpedo,Banette,Empoleon,Luxray,Bastiodon,Toxicroak,Abomasnow,Liepard,Krookodile,Beartic,Trevenant,Incineroar,Crabominable,Salazzle,Tsareena,Corviknight,Mr. Rime,Morpeko,Scovillain,Slowking (Galarian Slowking),Tauros (Paldean Tauros),Tauros (Paldean Tauros (Blaze)),Tauros (Paldean Tauros (Aqua))"
swallow,Swallow,Tragar,9,0,9,0,0.0,"Arbok,Victreebel,Snorlax,Pelipper,Camerupt,Torterra,Hippowdon,Garbodor,Toxapex"
sweet_kiss,Sweet Kiss,Beso Dulce,9,0,9,0,0.0,"Pikachu,Raichu,Clefable,Lopunny,Audino,Aromatisse,Alcremie,Tinkaton,Raichu (Alolan Raichu)"
sweet_scent,Sweet Scent,Dulce Aroma,13,0,13,0,0.0,"Venusaur,Victreebel,Meganium,Roserade,Serperior,Aromatisse,Slurpuff,Salazzle,Tsareena,Appletun,Polteageist,Alcremie,Hydrapple"
swift,Swift,Rapidez,2,0,2,0,0.0,"Watchog,Tsareena"
switcheroo,Switcheroo,Trapicheo,13,0,13,0,0.0,"Arbok,Manectric,Glalie,Infernape,Lopunny,Froslass,Whimsicott,Delphox,Greninja,Klefki,Noivern,Sneasler,Maushold"
swords_dance,Swords Dance,Danza Espada,59,0,59,22,37.3,"Venusaur,Charizard,Beedrill,Victreebel,Pinsir,Meganium,Feraligatr,Ariados,Scizor,Heracross,Skarmory,Banette,Absol,Torterra,Infernape,Empoleon,Roserade,Rampardos,Lopunny,Garchomp,Lucario,Toxicroak,Abomasnow,Weavile,Rhyperior,Leafeon,Gliscor,Gallade,Serperior,Samurott,Watchog,Excadrill,Zoroark,Beartic,Chesnaught,Greninja,Diggersby,Talonflame,Pangoro,Aegislash,Clawitzer,Hawlucha,Decidueye,Incineroar,Toucannon,Lycanroc,Mimikyu,Kommo-o,Hatterene,Kleavor,Sneasler,Quaquaval,Ceruledge,Tinkaton,Kingambit,Archaludon,Samurott (Hisuian Samurott),Zoroark (Hisuian Zoroark),Decidueye (Hisuian Decidueye)"
synthesis,Synthesis,Síntesis,13,0,13,2,15.4,"Venusaur,Victreebel,Meganium,Torterra,Roserade,Leafeon,Serperior,Chesnaught,Floette,Florges,Decidueye,Tsareena,Decidueye (Hisuian Decidueye)"
syrup_bomb,Syrup Bomb,Syrup Bomb,1,0,1,0,0.0,Hydrapple
tackle,Tackle,Placaje,2,0,2,0,0.0,"Watchog,Goodra (Hisuian Goodra)"
tail_slap,Tail Slap,Plumerazo,5,0,5,0,0.0,"Ninetales,Meowstic (Meowstic-M),Lycanroc,Ninetales (Alolan Ninetales),Meowstic (Meowstic-F)"
tailwind,Tailwind,Viento Afín,19,0,19,15,78.9,"Pidgeot,Aerodactyl,Dragonite,Scizor,Skarmory,Pelipper,Altaria,Gliscor,Whimsicott,Hydreigon,Volcarona,Talonflame,Vivillon,Noivern,Decidueye,Toucannon,Corviknight,Kleavor,Decidueye (Hisuian Decidueye)"
take_down,Take Down,Derribo,6,0,6,0,0.0,"Watchog,Tsareena,Goodra (Hisuian Goodra),Tauros (Paldean Tauros),Tauros (Paldean Tauros (Blaze)),Tauros (Paldean Tauros (Aqua))"
taunt,Taunt,Mofa,71,0,71,8,11.3,"Alakazam,Gengar,Gyarados,Aerodactyl,Umbreon,Steelix,Skarmory,Houndoom,Tyranitar,Gardevoir,Sableye,Aggron,Medicham,Sharpedo,Banette,Chimecho,Absol,Glalie,Infernape,Bastiodon,Spiritomb,Toxicroak,Weavile,Gallade,Froslass,Serperior,Emboar,Samurott,Liepard,Simisage,Simisear,Simipour,Conkeldurr,Whimsicott,Krookodile,Zoroark,Vanilluxe,Emolga,Chandelure,Beartic,Hydreigon,Chesnaught,Greninja,Talonflame,Pangoro,Hawlucha,Noivern,Incineroar,Lycanroc,Salazzle,Tsareena,Oranguru,Passimian,Mimikyu,Kommo-o,Corviknight,Mr. Rime,Runerigus,Morpeko,Sneasler,Meowscarada,Quaquaval,Maushold,Armarouge,Ceruledge,Palafin,Kingambit,Slowking (Galarian Slowking),Samurott (Hisuian Samurott),Zoroark (Hisuian Zoroark),Decidueye (Hisuian Decidueye)"
tearful_look,Tearful Look,Ojos Llorosos,4,0,4,0,0.0,"Floette,Florges,Dedenne,Goodra"
teatime,Teatime,Hora del Té,1,0,1,0,0.0,Polteageist
teeter_dance,Teeter Dance,Danza Caos,3,0,3,0,0.0,"Lopunny,Tsareena,Mr. Rime"
temper_flare,Temper Flare,Cólera Ardiente,22,0,22,0,0.0,"Charizard,Arcanine,Gyarados,Flareon,Typhlosion,Houndoom,Camerupt,Torkoal,Infernape,Rhyperior,Emboar,Simisear,Chandelure,Talonflame,Incineroar,Toucannon,Salazzle,Skeledirge,Scovillain,Arcanine (Hisuian Arcanine),Typhlosion (Hisuian Typhlosion),Tauros (Paldean Tauros (Blaze))"
terrain_pulse,Terrain Pulse,Pulso de Campo,8,0,8,0,0.0,"Venusaur,Blastoise,Kangaskhan,Snorlax,Lucario,Clawitzer,Oranguru,Stunfisk (Galarian Stunfisk)"
thief,Thief,Ladrón,104,0,104,0,0.0,"Beedrill,Pidgeot,Arbok,Pikachu,Raichu,Clefable,Arcanine,Alakazam,Machamp,Victreebel,Gengar,Kangaskhan,Pinsir,Tauros,Aerodactyl,Feraligatr,Ariados,Politoed,Umbreon,Scizor,Heracross,Skarmory,Houndoom,Pelipper,Gardevoir,Sableye,Medicham,Manectric,Altaria,Castform,Banette,Absol,Infernape,Luxray,Rampardos,Spiritomb,Toxicroak,Weavile,Rhyperior,Gliscor,Gallade,Rotom,Samurott,Liepard,Simisage,Simisear,Simipour,Conkeldurr,Whimsicott,Krookodile,Cofagrigus,Garbodor,Zoroark,Chandelure,Beartic,Golurk,Hydreigon,Delphox,Greninja,Diggersby,Talonflame,Vivillon,Pangoro,Slurpuff,Clawitzer,Hawlucha,Dedenne,Klefki,Trevenant,Gourgeist,Noivern,Incineroar,Toucannon,Crabominable,Salazzle,Passimian,Mimikyu,Corviknight,Mr. Rime,Runerigus,Morpeko,Dragapult,Wyrdeer,Kleavor,Sneasler,Meowscarada,Maushold,Scovillain,Espathra,Tinkaton,Farigiraf,Kingambit,Rotom (Heat Rotom),Rotom (Wash Rotom),Rotom (Frost Rotom),Rotom (Fan Rotom),Rotom (Mow Rotom),Raichu (Alolan Raichu),Arcanine (Hisuian Arcanine),Samurott (Hisuian Samurott),Zoroark (Hisuian Zoroark),Tauros (Paldean Tauros),Tauros (Paldean Tauros (Blaze)),Tauros (Paldean Tauros (Aqua))"
thrash,Thrash,Golpe,28,0,28,0,0.0,"Arcanine,Pinsir,Tauros,Gyarados,Feraligatr,Heracross,Tyranitar,Sharpedo,Torterra,Rampardos,Garchomp,Mamoswine,Emboar,Krookodile,Beartic,Volcarona,Tyrantrum,Incineroar,Lycanroc,Passimian,Morpeko,Wyrdeer,Basculegion (Basculegion-M),Arcanine (Hisuian Arcanine),Tauros (Paldean Tauros),Tauros (Paldean Tauros (Blaze)),Tauros (Paldean Tauros (Aqua)),Basculegion (Basculegion-F)"
throat_chop,Throat Chop,Golpe Mordaza,47,0,47,4,8.5,"Beedrill,Arbok,Machamp,Pinsir,Tauros,Typhlosion,Ariados,Umbreon,Heracross,Houndoom,Sableye,Banette,Absol,Infernape,Empoleon,Luxray,Toxicroak,Weavile,Gliscor,Mamoswine,Gallade,Liepard,Simisage,Simisear,Simipour,Excadrill,Audino,Krookodile,Zoroark,Beartic,Hydreigon,Pangoro,Hawlucha,Incineroar,Toucannon,Kommo-o,Wyrdeer,Sneasler,Meowscarada,Ceruledge,Palafin,Kingambit,Samurott (Hisuian Samurott),Zoroark (Hisuian Zoroark),Tauros (Paldean Tauros),Tauros (Paldean Tauros (Blaze)),Tauros (Paldean Tauros (Aqua))"
thunder,Thunder,Trueno,52,0,52,2,3.8,"Pikachu,Raichu,Clefable,Gengar,Kangaskhan,Starmie,Tauros,Gyarados,Jolteon,Snorlax,Dragonite,Ampharos,Tyranitar,Aggron,Manectric,Castform,Banette,Absol,Luxray,Rampardos,Bastiodon,Lopunny,Rhyperior,Froslass,Rotom,Audino,Reuniclus,Emolga,Stunfisk,Aromatisse,Slurpuff,Heliolisk,Aurorus,Dedenne,Goodra,Oranguru,Mimikyu,Drampa,Mr. Rime,Morpeko,Dragapult,Wyrdeer,Bellibolt,Farigiraf,Archaludon,Rotom (Heat Rotom),Rotom (Wash Rotom),Rotom (Frost Rotom),Rotom (Fan Rotom),Rotom (Mow Rotom),Raichu (Alolan Raichu),Goodra (Hisuian Goodra)"
